ANO,ENTIDAD,CLAVE MARCO GEOESTADISTICO NAL,LEY,CONCEPTO,TIPO,ENERO,FEBRERO,MARZO,ABRIL,MAYO,JUNIO,JULIO,AGOSTO,SEPTIEMBRE,OCTUBRE,NOVIEMBRE,DICIEMBRE
2015,ZACATECAS,32,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),0,1,0,0,2,3,5,6,2,1,5,11
2015,ZACATECAS,32,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,1,1,0,0,0,0,0,0,0,4,0
2015,ZACATECAS,32,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),7,14,17,13,10,10,8,12,9,19,3,17
2015,ZACATECAS,32,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,0,1,0,2,0,0,0,0,0,0,0,2
2015,ZACATECAS,32,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,0,1,0,1,2,0,0,0,0,0,0,0
2015,ZACATECAS,32,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,2,1,0,0,4,1,2,1,0,0,1
2015,ZACATECAS,32,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,0,0,0,0,0,0,0,0
2015,ZACATECAS,32,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,2,0,0,0,0,2,1,1,0,1,1
2015,ZACATECAS,32,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",0,2,1,1,0,0,2,0,0,1,0,0
2015,ZACATECAS,32,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,23,13,23,10,21,11,21,6,12,3,4,3
2015,EXTRANJERO,,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),0,0,0,0,0,0,0,0,0,0,0,0
2015,EXTRANJERO,,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),0,0,0,0,0,0,0,0,0,0,0,0
2015,EXTRANJERO,,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),0,0,0,0,0,0,0,0,0,0,0,0
2015,EXTRANJERO,,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0,0,0,0,0
2015,EXTRANJERO,,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),0,0,0,0,0,0,0,0,0,0,0,0
2015,EXTRANJERO,,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,0,0,0,0,0,0,0,0,0,0,0,0
2015,EXTRANJERO,,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,0,0,0,0,0,0,0,0,0,0,0,0
2015,EXTRANJERO,,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,0,0,0,0,0,0,0,0,0,0,0
2015,EXTRANJERO,,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,0,0,0,0,0,0,0,0
2015,EXTRANJERO,,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,0,0,0,0,0,0,0,0,0,1,1
2015,EXTRANJERO,,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",1,0,0,0,0,1,1,1,0,0,0,0
2015,EXTRANJERO,,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,3,4,3,3,4,7,2,2,5,3,2,0
2016,AGUASCALIENTES,1,CODIGO PENAL FEDERAL,CONTRA LA SALUD,PRODUCCION,0,0,1,0,1,1,1,0,0,0,0,0
2016,AGUASCALIENTES,1,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRANSPORTE,0,0,2,1,2,1,0,0,1,0,4,2
2016,AGUASCALIENTES,1,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRAFICO,0,0,0,0,0,0,0,0,0,0,0,0
2016,AGUASCALIENTES,1,CODIGO PENAL FEDERAL,CONTRA LA SALUD,COMERCIO,0,0,0,0,0,0,0,0,0,0,0,2
2016,AGUASCALIENTES,1,CODIGO PENAL FEDERAL,CONTRA LA SALUD,SUMINISTRO,0,0,0,0,0,0,0,0,0,0,0,0
2016,AGUASCALIENTES,1,CODIGO PENAL FEDERAL,CONTRA LA SALUD,POSESION,10,14,6,1,1,1,4,6,5,4,8,1
2016,AGUASCALIENTES,1,CODIGO PENAL FEDERAL,CONTRA LA SALUD,OTROS,4,2,0,0,0,0,0,0,0,0,0,0
2016,AGUASCALIENTES,1,CODIGO PENAL FEDERAL,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,4,1,1,2,2,2,0,4,1,2,1,6
2016,AGUASCALIENTES,1,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,0,0,2,0,0,0,3,0,0,0,4,1
2016,AGUASCALIENTES,1,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,0,0,0,0,1,0,0,0,0,0,0,0
2016,AGUASCALIENTES,1,CODIGO PENAL FEDERAL,OTROS DELITOS,ELECTORALES,0,2,1,1,4,1,1,24,3,0,3,0
2016,AGUASCALIENTES,1,CODIGO PENAL FEDERAL,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,1,1,1,3,2,3,1,2,0,2,6,2
2016,AGUASCALIENTES,1,CODIGO PENAL FEDERAL,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",2,6,4,1,1,4,3,2,5,1,0,2
2016,AGUASCALIENTES,1,CODIGO PENAL FEDERAL,OTROS DELITOS,PATRIMONIALES,10,5,5,5,7,6,10,8,2,4,3,34
2016,AGUASCALIENTES,1,CODIGO PENAL FEDERAL,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,0,0,0,0,1,0,0,0,4,3,5,0
2016,AGUASCALIENTES,1,CODIGO PENAL FEDERAL,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,1,6,1,4,1,4,2,0,4,3,1,4
2016,BAJA CALIFORNIA,2,CODIGO PENAL FEDERAL,CONTRA LA SALUD,PRODUCCION,2,3,2,5,1,2,4,1,0,0,0,0
2016,BAJA CALIFORNIA,2,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRANSPORTE,1,5,8,5,9,2,2,0,3,5,13,6
2016,BAJA CALIFORNIA,2,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRAFICO,0,1,1,2,1,0,0,0,0,0,1,0
2016,BAJA CALIFORNIA,2,CODIGO PENAL FEDERAL,CONTRA LA SALUD,COMERCIO,11,24,34,48,43,13,1,3,0,22,11,11
2016,BAJA CALIFORNIA,2,CODIGO PENAL FEDERAL,CONTRA LA SALUD,SUMINISTRO,0,0,0,0,0,0,0,0,0,0,0,0
2016,BAJA CALIFORNIA,2,CODIGO PENAL FEDERAL,CONTRA LA SALUD,POSESION,46,32,38,29,33,35,31,23,28,7,13,7
2016,BAJA CALIFORNIA,2,CODIGO PENAL FEDERAL,CONTRA LA SALUD,OTROS,4,2,4,7,4,5,14,15,6,5,3,1
2016,BAJA CALIFORNIA,2,CODIGO PENAL FEDERAL,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,11,20,13,4,10,17,5,4,4,3,2,1
2016,BAJA CALIFORNIA,2,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,3,4,4,10,10,0,5,2,7,2,3,4
2016,BAJA CALIFORNIA,2,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,1,0,0,0,0,2,0,2,2,0,0,1
2016,BAJA CALIFORNIA,2,CODIGO PENAL FEDERAL,OTROS DELITOS,ELECTORALES,1,2,4,0,1,4,5,8,1,4,4,7
2016,BAJA CALIFORNIA,2,CODIGO PENAL FEDERAL,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,0,0,2,3,5,2,4,0,2,0,1,0
2016,BAJA CALIFORNIA,2,CODIGO PENAL FEDERAL,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",19,13,12,11,13,16,6,10,8,6,11,10
2016,BAJA CALIFORNIA,2,CODIGO PENAL FEDERAL,OTROS DELITOS,PATRIMONIALES,73,80,49,87,58,99,69,51,44,57,67,43
2016,BAJA CALIFORNIA,2,CODIGO PENAL FEDERAL,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,1,1,0,0,0,3,3,1,0,0,2,2
2016,BAJA CALIFORNIA,2,CODIGO PENAL FEDERAL,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,9,15,14,12,13,24,21,8,3,8,22,7
2016,BAJA CALIFORNIA SUR,3,CODIGO PENAL FEDERAL,CONTRA LA SALUD,PRODUCCION,0,1,1,0,0,2,0,1,1,0,0,0
2016,BAJA CALIFORNIA SUR,3,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRANSPORTE,2,1,0,0,1,3,0,1,3,3,1,1
2016,BAJA CALIFORNIA SUR,3,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRAFICO,0,0,0,0,0,0,0,0,0,0,0,0
2016,BAJA CALIFORNIA SUR,3,CODIGO PENAL FEDERAL,CONTRA LA SALUD,COMERCIO,1,2,2,3,8,0,2,5,1,2,2,0
2016,BAJA CALIFORNIA SUR,3,CODIGO PENAL FEDERAL,CONTRA LA SALUD,SUMINISTRO,0,0,0,0,0,0,0,0,0,0,0,0
2016,BAJA CALIFORNIA SUR,3,CODIGO PENAL FEDERAL,CONTRA LA SALUD,POSESION,5,0,3,5,1,1,6,2,3,6,0,2
2016,BAJA CALIFORNIA SUR,3,CODIGO PENAL FEDERAL,CONTRA LA SALUD,OTROS,0,0,0,0,1,1,0,0,0,0,0,0
2016,BAJA CALIFORNIA SUR,3,CODIGO PENAL FEDERAL,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,2,1,5,2,7,3,11,10,5,3,19,1
2016,BAJA CALIFORNIA SUR,3,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,4,0,0,5,6,1,2,4,7,4,4,0
2016,BAJA CALIFORNIA SUR,3,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,0,0,0,0,0,0,1,2,3,0,0,0
2016,BAJA CALIFORNIA SUR,3,CODIGO PENAL FEDERAL,OTROS DELITOS,ELECTORALES,0,0,0,0,3,4,0,2,1,0,2,0
2016,BAJA CALIFORNIA SUR,3,CODIGO PENAL FEDERAL,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,1,0,1,0,1,0,0,0,0,0,0,0
2016,BAJA CALIFORNIA SUR,3,CODIGO PENAL FEDERAL,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",0,1,1,2,1,0,2,1,0,3,0,1
2016,BAJA CALIFORNIA SUR,3,CODIGO PENAL FEDERAL,OTROS DELITOS,PATRIMONIALES,8,3,7,7,6,4,5,3,10,7,9,2
2016,BAJA CALIFORNIA SUR,3,CODIGO PENAL FEDERAL,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,0,1,0,0,0,0,0,0,0,0,0,0
2016,BAJA CALIFORNIA SUR,3,CODIGO PENAL FEDERAL,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,5,6,1,2,2,1,2,0,2,1,2,16
2016,CAMPECHE,4,CODIGO PENAL FEDERAL,CONTRA LA SALUD,PRODUCCION,0,0,0,0,0,0,0,1,0,0,0,0
2016,CAMPECHE,4,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRANSPORTE,1,0,1,0,0,0,1,0,0,0,0,1
2016,CAMPECHE,4,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRAFICO,0,0,0,0,0,0,0,0,0,0,0,0
2016,CAMPECHE,4,CODIGO PENAL FEDERAL,CONTRA LA SALUD,COMERCIO,0,1,0,0,0,1,0,0,0,0,1,0
2016,CAMPECHE,4,CODIGO PENAL FEDERAL,CONTRA LA SALUD,SUMINISTRO,0,0,0,0,0,0,0,0,0,0,0,0
2016,CAMPECHE,4,CODIGO PENAL FEDERAL,CONTRA LA SALUD,POSESION,1,0,0,1,1,0,0,0,1,0,0,0
2016,CAMPECHE,4,CODIGO PENAL FEDERAL,CONTRA LA SALUD,OTROS,0,0,0,0,0,0,0,1,0,0,0,0
2016,CAMPECHE,4,CODIGO PENAL FEDERAL,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,1,1,4,4,0,0,1,0,2,1,4,6
2016,CAMPECHE,4,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,0,16,8,17,1,1,7,3,17,5,6,18
2016,CAMPECHE,4,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,0,0,0,1,0,0,1,0,1,0,0,0
2016,CAMPECHE,4,CODIGO PENAL FEDERAL,OTROS DELITOS,ELECTORALES,0,1,0,1,0,0,0,1,1,1,3,0
2016,CAMPECHE,4,CODIGO PENAL FEDERAL,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,0,0,0,0,0,0,0,0,1,0,0,1
2016,CAMPECHE,4,CODIGO PENAL FEDERAL,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",1,5,7,4,0,4,2,1,0,0,4,2
2016,CAMPECHE,4,CODIGO PENAL FEDERAL,OTROS DELITOS,PATRIMONIALES,6,7,30,20,5,4,20,6,14,3,4,39
2016,CAMPECHE,4,CODIGO PENAL FEDERAL,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,2,1,1,0,1,2,4,3,0,0,0,0
2016,CAMPECHE,4,CODIGO PENAL FEDERAL,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,1,14,10,7,1,2,4,2,7,2,1,2
2016,COAHUILA,5,CODIGO PENAL FEDERAL,CONTRA LA SALUD,PRODUCCION,0,0,0,0,0,0,0,0,0,0,0,0
2016,COAHUILA,5,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRANSPORTE,7,3,3,1,2,3,0,5,2,1,2,2
2016,COAHUILA,5,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRAFICO,0,1,0,0,0,0,0,2,0,0,1,0
2016,COAHUILA,5,CODIGO PENAL FEDERAL,CONTRA LA SALUD,COMERCIO,0,0,0,3,0,0,1,0,1,4,1,3
2016,COAHUILA,5,CODIGO PENAL FEDERAL,CONTRA LA SALUD,SUMINISTRO,0,0,0,2,0,0,0,1,0,0,0,0
2016,COAHUILA,5,CODIGO PENAL FEDERAL,CONTRA LA SALUD,POSESION,7,4,5,6,10,5,7,6,4,6,1,9
2016,COAHUILA,5,CODIGO PENAL FEDERAL,CONTRA LA SALUD,OTROS,2,0,2,2,0,2,0,5,1,1,5,6
2016,COAHUILA,5,CODIGO PENAL FEDERAL,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,1,5,13,7,8,12,3,9,6,7,13,7
2016,COAHUILA,5,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,0,1,0,0,2,0,0,0,0,0,10,2
2016,COAHUILA,5,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,3,4,4,3,3,2,1,5,2,0,0,0
2016,COAHUILA,5,CODIGO PENAL FEDERAL,OTROS DELITOS,ELECTORALES,0,1,2,0,1,0,0,1,1,4,4,1
2016,COAHUILA,5,CODIGO PENAL FEDERAL,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,0,1,1,2,3,0,1,0,0,0,0,1
2016,COAHUILA,5,CODIGO PENAL FEDERAL,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",3,4,8,2,2,2,2,4,7,0,4,28
2016,COAHUILA,5,CODIGO PENAL FEDERAL,OTROS DELITOS,PATRIMONIALES,21,18,16,16,16,29,23,17,15,20,19,35
2016,COAHUILA,5,CODIGO PENAL FEDERAL,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,0,0,0,0,0,1,0,0,0,0,0,0
2016,COAHUILA,5,CODIGO PENAL FEDERAL,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,8,12,8,8,7,6,12,4,14,14,5,5
2016,COLIMA,6,CODIGO PENAL FEDERAL,CONTRA LA SALUD,PRODUCCION,0,0,1,3,2,0,2,4,0,0,0,0
2016,COLIMA,6,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRANSPORTE,0,0,0,0,0,0,0,1,0,0,0,1
2016,COLIMA,6,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRAFICO,0,0,0,0,0,0,0,0,1,3,0,0
2016,COLIMA,6,CODIGO PENAL FEDERAL,CONTRA LA SALUD,COMERCIO,1,0,0,0,0,0,0,0,0,0,0,0
